,GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC03_EST_VC01,HC04_EST_VC01
3126,1400000US39095005701,39095005701,"Census Tract 57.01, Lucas County, Ohio",3042,52.7,13.0
3127,1400000US39095005702,39095005702,"Census Tract 57.02, Lucas County, Ohio",4171,60.9,10.7
3128,1400000US39095005703,39095005703,"Census Tract 57.03, Lucas County, Ohio",2018,67.6,11.3
3129,1400000US39095005801,39095005801,"Census Tract 58.01, Lucas County, Ohio",2905,64.5,6.8
3130,1400000US39095005802,39095005802,"Census Tract 58.02, Lucas County, Ohio",3650,57.5,12.4
3131,1400000US39095005901,39095005901,"Census Tract 59.01, Lucas County, Ohio",2041,59.7,6.5
3132,1400000US39095005902,39095005902,"Census Tract 59.02, Lucas County, Ohio",3425,60.4,11.4
3133,1400000US39095006000,39095006000,"Census Tract 60, Lucas County, Ohio",2025,61.4,5.0
3134,1400000US39095006100,39095006100,"Census Tract 61, Lucas County, Ohio",2494,65.8,6.4
3135,1400000US39095006200,39095006200,"Census Tract 62, Lucas County, Ohio",2176,61.7,4.1
3136,1400000US39095006300,39095006300,"Census Tract 63, Lucas County, Ohio",2366,68.5,8.7
3137,1400000US39095006400,39095006400,"Census Tract 64, Lucas County, Ohio",1843,65.8,10.3
3138,1400000US39095006500,39095006500,"Census Tract 65, Lucas County, Ohio",2093,67.6,3.7
3139,1400000US39095006600,39095006600,"Census Tract 66, Lucas County, Ohio",2177,47.8,21.4
3140,1400000US39095006700,39095006700,"Census Tract 67, Lucas County, Ohio",1437,45.7,15.3
3141,1400000US39095006800,39095006800,"Census Tract 68, Lucas County, Ohio",3873,45.6,12.7
3142,1400000US39095006900,39095006900,"Census Tract 69, Lucas County, Ohio",2297,64.7,2.5
3143,1400000US39095007001,39095007001,"Census Tract 70.01, Lucas County, Ohio",3163,60.4,6.2
3144,1400000US39095007002,39095007002,"Census Tract 70.02, Lucas County, Ohio",1600,64.5,2.8
3145,1400000US39095007101,39095007101,"Census Tract 71.01, Lucas County, Ohio",3591,69.1,3.4
3146,1400000US39095007102,39095007102,"Census Tract 71.02, Lucas County, Ohio",2988,66.5,4.4
3147,1400000US39095007202,39095007202,"Census Tract 72.02, Lucas County, Ohio",3048,55.3,7.5
3148,1400000US39095007203,39095007203,"Census Tract 72.03, Lucas County, Ohio",3790,59.3,2.2
3149,1400000US39095007204,39095007204,"Census Tract 72.04, Lucas County, Ohio",3746,56.9,5.0
3150,1400000US39095007205,39095007205,"Census Tract 72.05, Lucas County, Ohio",4492,61.0,9.3
3151,1400000US39095007301,39095007301,"Census Tract 73.01, Lucas County, Ohio",3916,62.8,10.6
3152,1400000US39095007302,39095007302,"Census Tract 73.02, Lucas County, Ohio",2329,59.3,11.0
3153,1400000US39095007303,39095007303,"Census Tract 73.03, Lucas County, Ohio",3521,52.8,17.3
3154,1400000US39095007400,39095007400,"Census Tract 74, Lucas County, Ohio",4990,59.2,12.0
3155,1400000US39095007500,39095007500,"Census Tract 75, Lucas County, Ohio",3784,52.9,12.1
3156,1400000US39095007600,39095007600,"Census Tract 76, Lucas County, Ohio",3512,59.9,3.4
3157,1400000US39095007700,39095007700,"Census Tract 77, Lucas County, Ohio",3122,47.4,6.9
3158,1400000US39095007800,39095007800,"Census Tract 78, Lucas County, Ohio",3047,62.2,5.8
3159,1400000US39095007901,39095007901,"Census Tract 79.01, Lucas County, Ohio",1781,60.7,7.7
3160,1400000US39095007902,39095007902,"Census Tract 79.02, Lucas County, Ohio",4500,56.8,8.1
3161,1400000US39095008000,39095008000,"Census Tract 80, Lucas County, Ohio",3308,61.8,8.0
3162,1400000US39095008100,39095008100,"Census Tract 81, Lucas County, Ohio",3186,62.9,4.9
3163,1400000US39095008201,39095008201,"Census Tract 82.01, Lucas County, Ohio",3819,65.5,8.9
3164,1400000US39095008202,39095008202,"Census Tract 82.02, Lucas County, Ohio",4742,57.3,3.0
3165,1400000US39095008203,39095008203,"Census Tract 82.03, Lucas County, Ohio",6064,60.8,6.2
3166,1400000US39095008301,39095008301,"Census Tract 83.01, Lucas County, Ohio",4788,50.9,6.8
3167,1400000US39095008302,39095008302,"Census Tract 83.02, Lucas County, Ohio",1475,52.8,4.5
3168,1400000US39095008400,39095008400,"Census Tract 84, Lucas County, Ohio",3722,64.6,7.0
3169,1400000US39095008500,39095008500,"Census Tract 85, Lucas County, Ohio",3250,58.4,7.1
3170,1400000US39095008600,39095008600,"Census Tract 86, Lucas County, Ohio",4614,62.7,5.2
3171,1400000US39095008700,39095008700,"Census Tract 87, Lucas County, Ohio",6262,62.9,10.2
3172,1400000US39095008800,39095008800,"Census Tract 88, Lucas County, Ohio",6216,59.6,7.0
3173,1400000US39095008901,39095008901,"Census Tract 89.01, Lucas County, Ohio",4062,63.6,5.2
3174,1400000US39095008902,39095008902,"Census Tract 89.02, Lucas County, Ohio",4541,69.4,3.4
3175,1400000US39095009000,39095009000,"Census Tract 90, Lucas County, Ohio",9541,59.9,4.4
3176,1400000US39095009101,39095009101,"Census Tract 91.01, Lucas County, Ohio",3266,57.1,6.5
3177,1400000US39095009102,39095009102,"Census Tract 91.02, Lucas County, Ohio",4270,56.9,13.8
3178,1400000US39095009201,39095009201,"Census Tract 92.01, Lucas County, Ohio",6321,62.9,5.1
3179,1400000US39095009202,39095009202,"Census Tract 92.02, Lucas County, Ohio",5845,62.8,7.1
3180,1400000US39095009300,39095009300,"Census Tract 93, Lucas County, Ohio",1346,58.8,6.3
3181,1400000US39095009400,39095009400,"Census Tract 94, Lucas County, Ohio",1961,63.1,9.8
3182,1400000US39095009500,39095009500,"Census Tract 95, Lucas County, Ohio",2486,62.2,7.3
3183,1400000US39095009600,39095009600,"Census Tract 96, Lucas County, Ohio",2699,55.3,7.9
3184,1400000US39095009700,39095009700,"Census Tract 97, Lucas County, Ohio",2526,58.4,7.9
3185,1400000US39095009800,39095009800,"Census Tract 98, Lucas County, Ohio",3308,60.9,5.2
3186,1400000US39095009900,39095009900,"Census Tract 99, Lucas County, Ohio",3816,57.2,7.7
3187,1400000US39095010001,39095010001,"Census Tract 100.01, Lucas County, Ohio",3389,54.9,7.6
3188,1400000US39095010002,39095010002,"Census Tract 100.02, Lucas County, Ohio",2746,56.2,9.8
3189,1400000US39095010100,39095010100,"Census Tract 101, Lucas County, Ohio",3398,58.7,8.9
3190,1400000US39095010200,39095010200,"Census Tract 102, Lucas County, Ohio",2274,52.2,10.5
3191,1400000US39095010300,39095010300,"Census Tract 103, Lucas County, Ohio",1705,39.9,26.6
3192,1400000US39095010400,39095010400,"Census Tract 104, Lucas County, Ohio",3367,33.9,27.5
3193,1400000US39095990000,39095990000,"Census Tract 9900, Lucas County, Ohio",0,-,-
3194,1400000US39097040101,39097040101,"Census Tract 401.01, Madison County, Ohio",1729,59.9,7.0
3195,1400000US39097040102,39097040102,"Census Tract 401.02, Madison County, Ohio",3840,66.5,1.4
3196,1400000US39097040201,39097040201,"Census Tract 402.01, Madison County, Ohio",2438,65.8,4.5
3197,1400000US39097040202,39097040202,"Census Tract 402.02, Madison County, Ohio",2109,61.1,4.4
3198,1400000US39097040400,39097040400,"Census Tract 404, Madison County, Ohio",2233,55.9,4.9
3199,1400000US39097040500,39097040500,"Census Tract 405, Madison County, Ohio",3595,56.7,8.8
3200,1400000US39097040600,39097040600,"Census Tract 406, Madison County, Ohio",4415,58.4,5.7
3201,1400000US39097040700,39097040700,"Census Tract 407, Madison County, Ohio",2475,59.8,12.8
3202,1400000US39097041000,39097041000,"Census Tract 410, Madison County, Ohio",4775,0.4,0.0
3203,1400000US39097041100,39097041100,"Census Tract 411, Madison County, Ohio",3598,62.5,3.6
3204,1400000US39097041200,39097041200,"Census Tract 412, Madison County, Ohio",2451,59.8,8.2
3205,1400000US39097041300,39097041300,"Census Tract 413, Madison County, Ohio",1658,63.8,6.9
3206,1400000US39099800300,39099800300,"Census Tract 8003, Mahoning County, Ohio",1159,37.6,24.6
3207,1400000US39099800400,39099800400,"Census Tract 8004, Mahoning County, Ohio",825,37.6,8.8
3208,1400000US39099800500,39099800500,"Census Tract 8005, Mahoning County, Ohio",3243,17.7,27.9
3209,1400000US39099800600,39099800600,"Census Tract 8006, Mahoning County, Ohio",1027,31.3,29.3
3210,1400000US39099801000,39099801000,"Census Tract 8010, Mahoning County, Ohio",1101,40.4,25.1
3211,1400000US39099801100,39099801100,"Census Tract 8011, Mahoning County, Ohio",1929,39.9,25.5
3212,1400000US39099801200,39099801200,"Census Tract 8012, Mahoning County, Ohio",1337,47.3,20.1
3213,1400000US39099801300,39099801300,"Census Tract 8013, Mahoning County, Ohio",1814,49.8,19.9
3214,1400000US39099801400,39099801400,"Census Tract 8014, Mahoning County, Ohio",1960,56.5,4.8
3215,1400000US39099801500,39099801500,"Census Tract 8015, Mahoning County, Ohio",1596,52.6,13.2
3216,1400000US39099801600,39099801600,"Census Tract 8016, Mahoning County, Ohio",2155,39.7,26.7
3217,1400000US39099801700,39099801700,"Census Tract 8017, Mahoning County, Ohio",756,27.6,26.1
3218,1400000US39099802100,39099802100,"Census Tract 8021, Mahoning County, Ohio",793,27.0,26.0
3219,1400000US39099802300,39099802300,"Census Tract 8023, Mahoning County, Ohio",660,37.6,14.5
3220,1400000US39099802400,39099802400,"Census Tract 8024, Mahoning County, Ohio",1786,47.9,15.2
3221,1400000US39099802500,39099802500,"Census Tract 8025, Mahoning County, Ohio",1181,41.0,16.4
3222,1400000US39099802600,39099802600,"Census Tract 8026, Mahoning County, Ohio",1471,54.5,10.8
3223,1400000US39099802701,39099802701,"Census Tract 8027.01, Mahoning County, Ohio",2792,48.6,7.2
3224,1400000US39099802702,39099802702,"Census Tract 8027.02, Mahoning County, Ohio",2452,58.6,5.6
3225,1400000US39099802800,39099802800,"Census Tract 8028, Mahoning County, Ohio",2124,48.5,16.5
3226,1400000US39099802900,39099802900,"Census Tract 8029, Mahoning County, Ohio",1920,48.3,11.0
3227,1400000US39099803000,39099803000,"Census Tract 8030, Mahoning County, Ohio",1468,56.4,7.0
3228,1400000US39099804000,39099804000,"Census Tract 8040, Mahoning County, Ohio",2049,44.5,18.2
3229,1400000US39099804100,39099804100,"Census Tract 8041, Mahoning County, Ohio",1101,35.7,17.6
3230,1400000US39099804200,39099804200,"Census Tract 8042, Mahoning County, Ohio",1832,51.6,13.2
3231,1400000US39099804300,39099804300,"Census Tract 8043, Mahoning County, Ohio",756,47.5,19.5
3232,1400000US39099810100,39099810100,"Census Tract 8101, Mahoning County, Ohio",3275,46.2,9.3
3233,1400000US39099810200,39099810200,"Census Tract 8102, Mahoning County, Ohio",1933,41.1,25.9
3234,1400000US39099810300,39099810300,"Census Tract 8103, Mahoning County, Ohio",1340,38.3,32.3
3235,1400000US39099810600,39099810600,"Census Tract 8106, Mahoning County, Ohio",2349,56.0,15.6
3236,1400000US39099810700,39099810700,"Census Tract 8107, Mahoning County, Ohio",4454,51.4,9.6
3237,1400000US39099810800,39099810800,"Census Tract 8108, Mahoning County, Ohio",1875,57.6,12.2
3238,1400000US39099810900,39099810900,"Census Tract 8109, Mahoning County, Ohio",1884,56.1,13.1
3239,1400000US39099811001,39099811001,"Census Tract 8110.01, Mahoning County, Ohio",3265,60.9,3.5
3240,1400000US39099811002,39099811002,"Census Tract 8110.02, Mahoning County, Ohio",6267,58.6,4.9
3241,1400000US39099811100,39099811100,"Census Tract 8111, Mahoning County, Ohio",910,56.8,10.6
3242,1400000US39099811200,39099811200,"Census Tract 8112, Mahoning County, Ohio",1972,68.1,2.9
3243,1400000US39099811300,39099811300,"Census Tract 8113, Mahoning County, Ohio",5286,63.1,4.7
3244,1400000US39099811400,39099811400,"Census Tract 8114, Mahoning County, Ohio",2762,58.7,14.7
3245,1400000US39099811500,39099811500,"Census Tract 8115, Mahoning County, Ohio",4710,61.6,6.7
3246,1400000US39099811600,39099811600,"Census Tract 8116, Mahoning County, Ohio",3087,59.2,4.1
3247,1400000US39099811700,39099811700,"Census Tract 8117, Mahoning County, Ohio",2130,62.1,6.4
3248,1400000US39099811800,39099811800,"Census Tract 8118, Mahoning County, Ohio",1230,57.2,9.5
3249,1400000US39099811901,39099811901,"Census Tract 8119.01, Mahoning County, Ohio",3593,61.4,5.5
3250,1400000US39099811902,39099811902,"Census Tract 8119.02, Mahoning County, Ohio",2855,57.6,4.4
3251,1400000US39099812001,39099812001,"Census Tract 8120.01, Mahoning County, Ohio",4675,63.7,5.8
3252,1400000US39099812002,39099812002,"Census Tract 8120.02, Mahoning County, Ohio",3378,72.3,3.3
3253,1400000US39099812100,39099812100,"Census Tract 8121, Mahoning County, Ohio",7781,62.3,4.0
3254,1400000US39099812200,39099812200,"Census Tract 8122, Mahoning County, Ohio",5540,60.3,6.1
3255,1400000US39099812301,39099812301,"Census Tract 8123.01, Mahoning County, Ohio",3023,55.9,12.1
3256,1400000US39099812302,39099812302,"Census Tract 8123.02, Mahoning County, Ohio",4916,58.2,7.5
3257,1400000US39099812400,39099812400,"Census Tract 8124, Mahoning County, Ohio",2405,57.0,9.1
3258,1400000US39099812500,39099812500,"Census Tract 8125, Mahoning County, Ohio",4516,58.9,5.5
3259,1400000US39099812601,39099812601,"Census Tract 8126.01, Mahoning County, Ohio",3471,55.0,10.6
3260,1400000US39099812602,39099812602,"Census Tract 8126.02, Mahoning County, Ohio",4155,58.5,4.1
3261,1400000US39099812603,39099812603,"Census Tract 8126.03, Mahoning County, Ohio",7005,62.2,4.4
3262,1400000US39099812700,39099812700,"Census Tract 8127, Mahoning County, Ohio",1777,59.4,6.0
3263,1400000US39099812800,39099812800,"Census Tract 8128, Mahoning County, Ohio",2922,51.8,11.9
3264,1400000US39099812900,39099812900,"Census Tract 8129, Mahoning County, Ohio",3535,53.1,9.8
3265,1400000US39099813000,39099813000,"Census Tract 8130, Mahoning County, Ohio",3821,56.6,6.4
3266,1400000US39099813200,39099813200,"Census Tract 8132, Mahoning County, Ohio",3509,49.8,5.2
3267,1400000US39099813300,39099813300,"Census Tract 8133, Mahoning County, Ohio",2520,61.3,5.2
3268,1400000US39099813400,39099813400,"Census Tract 8134, Mahoning County, Ohio",2781,68.5,2.8
3269,1400000US39099813500,39099813500,"Census Tract 8135, Mahoning County, Ohio",5860,50.2,4.1
3270,1400000US39099813600,39099813600,"Census Tract 8136, Mahoning County, Ohio",6940,58.3,5.8
3271,1400000US39099813700,39099813700,"Census Tract 8137, Mahoning County, Ohio",2550,28.5,14.4
3272,1400000US39099813800,39099813800,"Census Tract 8138, Mahoning County, Ohio",2652,32.8,29.6
3273,1400000US39099813900,39099813900,"Census Tract 8139, Mahoning County, Ohio",1431,33.5,26.4
3274,1400000US39099814000,39099814000,"Census Tract 8140, Mahoning County, Ohio",2566,35.5,29.0
3275,1400000US39099814100,39099814100,"Census Tract 8141, Mahoning County, Ohio",1826,36.5,20.8
3276,1400000US39101000100,39101000100,"Census Tract 1, Marion County, Ohio",922,44.1,10.9
3277,1400000US39101000200,39101000200,"Census Tract 2, Marion County, Ohio",2624,41.6,22.8
3278,1400000US39101000300,39101000300,"Census Tract 3, Marion County, Ohio",1749,53.4,18.8
3279,1400000US39101000400,39101000400,"Census Tract 4, Marion County, Ohio",3004,52.3,6.7
3280,1400000US39101000501,39101000501,"Census Tract 5.01, Marion County, Ohio",1836,47.9,15.7
3281,1400000US39101000502,39101000502,"Census Tract 5.02, Marion County, Ohio",2009,50.3,11.9
3282,1400000US39101000600,39101000600,"Census Tract 6, Marion County, Ohio",4099,51.4,10.6
3283,1400000US39101000700,39101000700,"Census Tract 7, Marion County, Ohio",2042,64.5,5.7
3284,1400000US39101000800,39101000800,"Census Tract 8, Marion County, Ohio",1776,47.9,9.0
3285,1400000US39101000900,39101000900,"Census Tract 9, Marion County, Ohio",3165,42.3,20.2
3286,1400000US39101001000,39101001000,"Census Tract 10, Marion County, Ohio",2400,53.4,4.8
3287,1400000US39101001100,39101001100,"Census Tract 11, Marion County, Ohio",1750,55.8,10.7
3288,1400000US39101010100,39101010100,"Census Tract 101, Marion County, Ohio",4022,61.8,6.6
3289,1400000US39101010201,39101010201,"Census Tract 102.01, Marion County, Ohio",4088,58.6,3.5
3290,1400000US39101010202,39101010202,"Census Tract 102.02, Marion County, Ohio",5694,0.2,0.0
3291,1400000US39101010300,39101010300,"Census Tract 103, Marion County, Ohio",4016,48.8,7.9
3292,1400000US39101010400,39101010400,"Census Tract 104, Marion County, Ohio",3996,55.8,9.3
3293,1400000US39101010500,39101010500,"Census Tract 105, Marion County, Ohio",4413,62.5,4.6
3294,1400000US39103400100,39103400100,"Census Tract 4001, Medina County, Ohio",6146,64.8,5.8
3295,1400000US39103402000,39103402000,"Census Tract 4020, Medina County, Ohio",4512,60.6,4.7
3296,1400000US39103403001,39103403001,"Census Tract 4030.01, Medina County, Ohio",2846,69.6,1.5
3297,1400000US39103403002,39103403002,"Census Tract 4030.02, Medina County, Ohio",2456,65.8,5.2
3298,1400000US39103404000,39103404000,"Census Tract 4040, Medina County, Ohio",3472,62.6,3.5
3299,1400000US39103405000,39103405000,"Census Tract 4050, Medina County, Ohio",3701,61.8,3.7
3300,1400000US39103406000,39103406000,"Census Tract 4060, Medina County, Ohio",4251,64.4,2.1
3301,1400000US39103407000,39103407000,"Census Tract 4070, Medina County, Ohio",5028,62.2,6.2
3302,1400000US39103408001,39103408001,"Census Tract 4080.01, Medina County, Ohio",2377,69.6,4.5
3303,1400000US39103408002,39103408002,"Census Tract 4080.02, Medina County, Ohio",1559,48.5,5.3
3304,1400000US39103408003,39103408003,"Census Tract 4080.03, Medina County, Ohio",2468,56.2,5.7
3305,1400000US39103408100,39103408100,"Census Tract 4081, Medina County, Ohio",5414,59.5,6.1
3306,1400000US39103408201,39103408201,"Census Tract 4082.01, Medina County, Ohio",3153,64.4,5.8
3307,1400000US39103408202,39103408202,"Census Tract 4082.02, Medina County, Ohio",3936,72.5,2.9
3308,1400000US39103408301,39103408301,"Census Tract 4083.01, Medina County, Ohio",2737,75.1,3.7
3309,1400000US39103408302,39103408302,"Census Tract 4083.02, Medina County, Ohio",7425,67.2,4.6
3310,1400000US39103409001,39103409001,"Census Tract 4090.01, Medina County, Ohio",1829,60.0,8.2
3311,1400000US39103409002,39103409002,"Census Tract 4090.02, Medina County, Ohio",3755,61.8,4.2
3312,1400000US39103410000,39103410000,"Census Tract 4100, Medina County, Ohio",3041,59.0,7.2
3313,1400000US39103411001,39103411001,"Census Tract 4110.01, Medina County, Ohio",1497,60.8,8.2
3314,1400000US39103411002,39103411002,"Census Tract 4110.02, Medina County, Ohio",2393,58.6,8.1
3315,1400000US39103412000,39103412000,"Census Tract 4120, Medina County, Ohio",3630,64.5,3.9
3316,1400000US39103413000,39103413000,"Census Tract 4130, Medina County, Ohio",4718,58.5,4.6
3317,1400000US39103415100,39103415100,"Census Tract 4151, Medina County, Ohio",3241,71.3,4.4
3318,1400000US39103415200,39103415200,"Census Tract 4152, Medina County, Ohio",3365,63.7,5.9
3319,1400000US39103415300,39103415300,"Census Tract 4153, Medina County, Ohio",3497,66.6,6.1
3320,1400000US39103415400,39103415400,"Census Tract 4154, Medina County, Ohio",3819,64.2,6.4
3321,1400000US39103415800,39103415800,"Census Tract 4158, Medina County, Ohio",5375,71.1,3.5
3322,1400000US39103416000,39103416000,"Census Tract 4160, Medina County, Ohio",4548,72.1,2.0
3323,1400000US39103416100,39103416100,"Census Tract 4161, Medina County, Ohio",4094,68.2,5.4
3324,1400000US39103416200,39103416200,"Census Tract 4162, Medina County, Ohio",3061,59.6,7.4
3325,1400000US39103416300,39103416300,"Census Tract 4163, Medina County, Ohio",2153,67.7,6.8
3326,1400000US39103416400,39103416400,"Census Tract 4164, Medina County, Ohio",2752,65.8,5.0
3327,1400000US39103417000,39103417000,"Census Tract 4170, Medina County, Ohio",6141,61.3,4.6
3328,1400000US39103417100,39103417100,"Census Tract 4171, Medina County, Ohio",4959,63.6,4.1
3329,1400000US39103417200,39103417200,"Census Tract 4172, Medina County, Ohio",5337,65.2,5.7
3330,1400000US39103417300,39103417300,"Census Tract 4173, Medina County, Ohio",3391,61.5,8.5
3331,1400000US39105964100,39105964100,"Census Tract 9641, Meigs County, Ohio",3536,51.7,8.0
3332,1400000US39105964200,39105964200,"Census Tract 9642, Meigs County, Ohio",4044,46.4,11.4
3333,1400000US39105964300,39105964300,"Census Tract 9643, Meigs County, Ohio",3721,45.5,11.0
3334,1400000US39105964400,39105964400,"Census Tract 9644, Meigs County, Ohio",2513,37.6,25.2
3335,1400000US39105964500,39105964500,"Census Tract 9645, Meigs County, Ohio",2503,48.0,11.4
3336,1400000US39105964600,39105964600,"Census Tract 9646, Meigs County, Ohio",2574,47.7,9.0
3337,1400000US39107967200,39107967200,"Census Tract 9672, Mercer County, Ohio",2883,62.7,4.7
3338,1400000US39107967300,39107967300,"Census Tract 9673, Mercer County, Ohio",3343,71.9,3.0
3339,1400000US39107967400,39107967400,"Census Tract 9674, Mercer County, Ohio",3861,61.5,11.4
3340,1400000US39107967500,39107967500,"Census Tract 9675, Mercer County, Ohio",4063,61.2,5.3
3341,1400000US39107967600,39107967600,"Census Tract 9676, Mercer County, Ohio",2600,50.3,12.4
3342,1400000US39107967700,39107967700,"Census Tract 9677, Mercer County, Ohio",4805,63.1,4.8
3343,1400000US39107967800,39107967800,"Census Tract 9678, Mercer County, Ohio",1803,53.4,7.9
3344,1400000US39107967900,39107967900,"Census Tract 9679, Mercer County, Ohio",4713,71.7,1.8
3345,1400000US39107968000,39107968000,"Census Tract 9680, Mercer County, Ohio",3636,74.9,3.8
3346,1400000US39109300100,39109300100,"Census Tract 3001, Miami County, Ohio",3444,60.8,8.0
3347,1400000US39109315001,39109315001,"Census Tract 3150.01, Miami County, Ohio",3212,54.1,6.8
3348,1400000US39109315002,39109315002,"Census Tract 3150.02, Miami County, Ohio",3794,55.5,11.3
3349,1400000US39109315100,39109315100,"Census Tract 3151, Miami County, Ohio",4428,56.7,15.4
3350,1400000US39109315300,39109315300,"Census Tract 3153, Miami County, Ohio",3851,46.7,24.5
3351,1400000US39109320100,39109320100,"Census Tract 3201, Miami County, Ohio",2792,61.8,7.5
3352,1400000US39109325000,39109325000,"Census Tract 3250, Miami County, Ohio",2156,54.8,11.6
3353,1400000US39109330100,39109330100,"Census Tract 3301, Miami County, Ohio",2770,64.2,2.4
3354,1400000US39109340100,39109340100,"Census Tract 3401, Miami County, Ohio",4169,60.6,6.7
3355,1400000US39109345000,39109345000,"Census Tract 3450, Miami County, Ohio",4025,65.3,2.2
3356,1400000US39109350100,39109350100,"Census Tract 3501, Miami County, Ohio",6114,60.0,5.9
3357,1400000US39109355001,39109355001,"Census Tract 3550.01, Miami County, Ohio",4814,60.9,6.2
3358,1400000US39109355002,39109355002,"Census Tract 3550.02, Miami County, Ohio",1421,69.7,3.2
3359,1400000US39109365000,39109365000,"Census Tract 3650, Miami County, Ohio",7062,63.6,4.5
3360,1400000US39109365101,39109365101,"Census Tract 3651.01, Miami County, Ohio",3065,65.8,5.2
3361,1400000US39109365102,39109365102,"Census Tract 3651.02, Miami County, Ohio",4106,61.3,6.4
3362,1400000US39109365200,39109365200,"Census Tract 3652, Miami County, Ohio",2769,65.8,7.4
3363,1400000US39109365301,39109365301,"Census Tract 3653.01, Miami County, Ohio",4535,58.5,6.7
3364,1400000US39109365302,39109365302,"Census Tract 3653.02, Miami County, Ohio",4424,65.9,6.6
3365,1400000US39109380100,39109380100,"Census Tract 3801, Miami County, Ohio",5466,57.4,6.8
3366,1400000US39109390100,39109390100,"Census Tract 3901, Miami County, Ohio",3616,54.3,6.9
3367,1400000US39111966600,39111966600,"Census Tract 9666, Monroe County, Ohio",2720,47.6,8.7
3368,1400000US39111966700,39111966700,"Census Tract 9667, Monroe County, Ohio",2947,47.6,7.7
3369,1400000US39111966800,39111966800,"Census Tract 9668, Monroe County, Ohio",3421,44.2,8.1
3370,1400000US39111966900,39111966900,"Census Tract 9669, Monroe County, Ohio",2714,50.2,4.9
3371,1400000US39113000100,39113000100,"Census Tract 1, Montgomery County, Ohio",2359,40.6,21.9
3372,1400000US39113000200,39113000200,"Census Tract 2, Montgomery County, Ohio",1725,50.6,20.2
3373,1400000US39113000300,39113000300,"Census Tract 3, Montgomery County, Ohio",1393,47.4,18.8
3374,1400000US39113000400,39113000400,"Census Tract 4, Montgomery County, Ohio",3023,44.3,17.3
3375,1400000US39113000500,39113000500,"Census Tract 5, Montgomery County, Ohio",3313,52.6,10.5
3376,1400000US39113000600,39113000600,"Census Tract 6, Montgomery County, Ohio",1521,53.6,12.1
3377,1400000US39113000700,39113000700,"Census Tract 7, Montgomery County, Ohio",1688,34.2,30.5
3378,1400000US39113000801,39113000801,"Census Tract 8.01, Montgomery County, Ohio",2511,52.2,21.1
3379,1400000US39113000802,39113000802,"Census Tract 8.02, Montgomery County, Ohio",1675,56.2,16.6
3380,1400000US39113000900,39113000900,"Census Tract 9, Montgomery County, Ohio",1950,46.7,15.3
3381,1400000US39113001000,39113001000,"Census Tract 10, Montgomery County, Ohio",803,41.6,14.8
3382,1400000US39113001100,39113001100,"Census Tract 11, Montgomery County, Ohio",3175,52.4,16.5
3383,1400000US39113001200,39113001200,"Census Tract 12, Montgomery County, Ohio",827,38.8,18.3
3384,1400000US39113001501,39113001501,"Census Tract 15.01, Montgomery County, Ohio",3587,39.9,9.2
3385,1400000US39113001600,39113001600,"Census Tract 16, Montgomery County, Ohio",1783,48.0,19.2
3386,1400000US39113001700,39113001700,"Census Tract 17, Montgomery County, Ohio",659,39.5,22.6
3387,1400000US39113001800,39113001800,"Census Tract 18, Montgomery County, Ohio",4373,39.1,25.3
3388,1400000US39113001900,39113001900,"Census Tract 19, Montgomery County, Ohio",3404,47.7,14.3
3389,1400000US39113002000,39113002000,"Census Tract 20, Montgomery County, Ohio",2569,49.9,14.7
3390,1400000US39113002200,39113002200,"Census Tract 22, Montgomery County, Ohio",2242,36.7,19.9
3391,1400000US39113002300,39113002300,"Census Tract 23, Montgomery County, Ohio",2361,38.1,18.0
3392,1400000US39113002400,39113002400,"Census Tract 24, Montgomery County, Ohio",2004,56.2,12.8
