,GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC03_EST_VC01,HC04_EST_VC01
4187,1400000US39173021702,39173021702,"Census Tract 217.02, Wood County, Ohio",4505,73.1,6.7
4188,1400000US39173021800,39173021800,"Census Tract 218, Wood County, Ohio",5628,34.2,29.7
4189,1400000US39173021901,39173021901,"Census Tract 219.01, Wood County, Ohio",3261,65.2,4.1
4190,1400000US39173021902,39173021902,"Census Tract 219.02, Wood County, Ohio",5100,64.1,7.8
4191,1400000US39173022100,39173022100,"Census Tract 221, Wood County, Ohio",3406,58.3,8.4
4192,1400000US39173022200,39173022200,"Census Tract 222, Wood County, Ohio",2255,59.5,8.5
4193,1400000US39173022300,39173022300,"Census Tract 223, Wood County, Ohio",3145,63.6,5.7
4194,1400000US39173022400,39173022400,"Census Tract 224, Wood County, Ohio",2850,62.5,7.1
4195,1400000US39173022500,39173022500,"Census Tract 225, Wood County, Ohio",3921,63.0,5.1
4196,1400000US39175938000,39175938000,"Census Tract 9380, Wyandot County, Ohio",3338,63.4,5.1
4197,1400000US39175938100,39175938100,"Census Tract 9381, Wyandot County, Ohio",3405,61.3,7.2
4198,1400000US39175938200,39175938200,"Census Tract 9382, Wyandot County, Ohio",2980,64.1,6.7
4199,1400000US39175938300,39175938300,"Census Tract 9383, Wyandot County, Ohio",3051,57.4,11.3
4200,1400000US39175938400,39175938400,"Census Tract 9384, Wyandot County, Ohio",2592,64.9,3.6
4201,1400000US39175938500,39175938500,"Census Tract 9385, Wyandot County, Ohio",2363,62.5,5.5
4202,1400000US47001020100,47001020100,"Census Tract 201, Anderson County, Tennessee",2329,53.2,12.0
4203,1400000US47001020201,47001020201,"Census Tract 202.01, Anderson County, Tennessee",3488,60.6,4.6
4204,1400000US47001020202,47001020202,"Census Tract 202.02, Anderson County, Tennessee",3444,52.4,6.6
4205,1400000US47001020300,47001020300,"Census Tract 203, Anderson County, Tennessee",2945,64.1,3.8
4206,1400000US47001020400,47001020400,"Census Tract 204, Anderson County, Tennessee",3512,47.1,22.8
4207,1400000US47001020500,47001020500,"Census Tract 205, Anderson County, Tennessee",3065,56.6,7.8
4208,1400000US47001020600,47001020600,"Census Tract 206, Anderson County, Tennessee",2131,60.2,7.2
4209,1400000US47001020700,47001020700,"Census Tract 207, Anderson County, Tennessee",1220,38.4,5.1
4210,1400000US47001020800,47001020800,"Census Tract 208, Anderson County, Tennessee",3673,42.4,9.4
4211,1400000US47001020901,47001020901,"Census Tract 209.01, Anderson County, Tennessee",5314,49.5,7.0
4212,1400000US47001020902,47001020902,"Census Tract 209.02, Anderson County, Tennessee",4935,54.9,8.1
4213,1400000US47001021000,47001021000,"Census Tract 210, Anderson County, Tennessee",4592,50.5,7.0
4214,1400000US47001021100,47001021100,"Census Tract 211, Anderson County, Tennessee",3167,53.6,5.8
4215,1400000US47001021201,47001021201,"Census Tract 212.01, Anderson County, Tennessee",4216,46.5,7.1
4216,1400000US47001021202,47001021202,"Census Tract 212.02, Anderson County, Tennessee",4307,46.3,7.4
4217,1400000US47001021301,47001021301,"Census Tract 213.01, Anderson County, Tennessee",2758,50.6,3.2
4218,1400000US47001021302,47001021302,"Census Tract 213.02, Anderson County, Tennessee",6214,54.1,4.9
4219,1400000US47001980100,47001980100,"Census Tract 9801, Anderson County, Tennessee",0,-,-
4220,1400000US47003950100,47003950100,"Census Tract 9501, Bedford County, Tennessee",2991,63.7,6.9
4221,1400000US47003950200,47003950200,"Census Tract 9502, Bedford County, Tennessee",5391,60.6,6.7
4222,1400000US47003950300,47003950300,"Census Tract 9503, Bedford County, Tennessee",2925,53.1,8.5
4223,1400000US47003950401,47003950401,"Census Tract 9504.01, Bedford County, Tennessee",4386,55.0,7.8
4224,1400000US47003950402,47003950402,"Census Tract 9504.02, Bedford County, Tennessee",5159,51.9,7.2
4225,1400000US47003950500,47003950500,"Census Tract 9505, Bedford County, Tennessee",4286,59.1,7.3
4226,1400000US47003950600,47003950600,"Census Tract 9506, Bedford County, Tennessee",5748,52.4,8.6
4227,1400000US47003950700,47003950700,"Census Tract 9507, Bedford County, Tennessee",2058,57.3,11.2
4228,1400000US47003950800,47003950800,"Census Tract 9508, Bedford County, Tennessee",2288,61.2,6.7
4229,1400000US47005963000,47005963000,"Census Tract 9630, Benton County, Tennessee",2704,39.2,13.6
4230,1400000US47005963100,47005963100,"Census Tract 9631, Benton County, Tennessee",2566,45.1,15.4
4231,1400000US47005963200,47005963200,"Census Tract 9632, Benton County, Tennessee",1958,44.4,16.0
4232,1400000US47005963300,47005963300,"Census Tract 9633, Benton County, Tennessee",3030,41.0,13.9
4233,1400000US47005963400,47005963400,"Census Tract 9634, Benton County, Tennessee",3245,46.7,13.3
4234,1400000US47007953000,47007953000,"Census Tract 9530, Bledsoe County, Tennessee",2867,49.0,5.0
4235,1400000US47007953100,47007953100,"Census Tract 9531, Bledsoe County, Tennessee",4711,48.8,8.9
4236,1400000US47007953200,47007953200,"Census Tract 9532, Bledsoe County, Tennessee",3787,27.3,16.4
4237,1400000US47009010100,47009010100,"Census Tract 101, Blount County, Tennessee",2285,48.3,7.2
4238,1400000US47009010200,47009010200,"Census Tract 102, Blount County, Tennessee",4740,56.1,7.2
4239,1400000US47009010301,47009010301,"Census Tract 103.01, Blount County, Tennessee",4532,67.6,6.8
4240,1400000US47009010302,47009010302,"Census Tract 103.02, Blount County, Tennessee",2350,58.8,3.8
4241,1400000US47009010400,47009010400,"Census Tract 104, Blount County, Tennessee",2496,52.4,7.7
4242,1400000US47009010500,47009010500,"Census Tract 105, Blount County, Tennessee",1881,52.4,7.7
4243,1400000US47009010600,47009010600,"Census Tract 106, Blount County, Tennessee",3691,46.6,7.1
4244,1400000US47009010700,47009010700,"Census Tract 107, Blount County, Tennessee",3587,57.9,4.0
4245,1400000US47009010800,47009010800,"Census Tract 108, Blount County, Tennessee",1991,46.9,9.9
4246,1400000US47009010900,47009010900,"Census Tract 109, Blount County, Tennessee",4839,64.5,7.5
4247,1400000US47009011001,47009011001,"Census Tract 110.01, Blount County, Tennessee",4960,53.9,8.7
4248,1400000US47009011002,47009011002,"Census Tract 110.02, Blount County, Tennessee",3483,54.1,5.7
4249,1400000US47009011101,47009011101,"Census Tract 111.01, Blount County, Tennessee",3897,50.9,4.7
4250,1400000US47009011102,47009011102,"Census Tract 111.02, Blount County, Tennessee",7412,56.0,6.5
4251,1400000US47009011200,47009011200,"Census Tract 112, Blount County, Tennessee",6361,56.0,4.9
4252,1400000US47009011301,47009011301,"Census Tract 113.01, Blount County, Tennessee",4767,56.7,7.2
4253,1400000US47009011302,47009011302,"Census Tract 113.02, Blount County, Tennessee",4803,52.0,17.8
4254,1400000US47009011401,47009011401,"Census Tract 114.01, Blount County, Tennessee",1425,38.3,6.8
4255,1400000US47009011402,47009011402,"Census Tract 114.02, Blount County, Tennessee",3991,49.5,13.3
4256,1400000US47009011501,47009011501,"Census Tract 115.01, Blount County, Tennessee",1379,52.7,6.9
4257,1400000US47009011502,47009011502,"Census Tract 115.02, Blount County, Tennessee",3551,49.5,10.0
4258,1400000US47009011503,47009011503,"Census Tract 115.03, Blount County, Tennessee",5521,56.8,10.4
4259,1400000US47009011602,47009011602,"Census Tract 116.02, Blount County, Tennessee",7674,57.5,8.2
4260,1400000US47009011603,47009011603,"Census Tract 116.03, Blount County, Tennessee",3994,57.9,10.3
4261,1400000US47009011604,47009011604,"Census Tract 116.04, Blount County, Tennessee",3357,58.4,2.3
4262,1400000US47009011605,47009011605,"Census Tract 116.05, Blount County, Tennessee",2734,59.2,6.0
4263,1400000US47009980100,47009980100,"Census Tract 9801, Blount County, Tennessee",5,20.0,0.0
4264,1400000US47009980200,47009980200,"Census Tract 9802, Blount County, Tennessee",9,100.0,0.0
4265,1400000US47011010100,47011010100,"Census Tract 101, Bradley County, Tennessee",3909,52.8,9.4
4266,1400000US47011010200,47011010200,"Census Tract 102, Bradley County, Tennessee",4649,52.6,9.7
4267,1400000US47011010300,47011010300,"Census Tract 103, Bradley County, Tennessee",2458,52.5,15.8
4268,1400000US47011010400,47011010400,"Census Tract 104, Bradley County, Tennessee",2463,43.0,32.3
4269,1400000US47011010500,47011010500,"Census Tract 105, Bradley County, Tennessee",3293,55.2,10.9
4270,1400000US47011010600,47011010600,"Census Tract 106, Bradley County, Tennessee",2373,50.7,9.9
4271,1400000US47011010700,47011010700,"Census Tract 107, Bradley County, Tennessee",3782,43.2,18.0
4272,1400000US47011010800,47011010800,"Census Tract 108, Bradley County, Tennessee",2250,49.2,12.1
4273,1400000US47011010900,47011010900,"Census Tract 109, Bradley County, Tennessee",2567,53.0,12.5
4274,1400000US47011011000,47011011000,"Census Tract 110, Bradley County, Tennessee",4595,54.6,12.3
4275,1400000US47011011100,47011011100,"Census Tract 111, Bradley County, Tennessee",7707,58.0,9.1
4276,1400000US47011011201,47011011201,"Census Tract 112.01, Bradley County, Tennessee",4800,59.5,9.1
4277,1400000US47011011202,47011011202,"Census Tract 112.02, Bradley County, Tennessee",6946,52.4,14.2
4278,1400000US47011011300,47011011300,"Census Tract 113, Bradley County, Tennessee",6245,56.7,4.7
4279,1400000US47011011401,47011011401,"Census Tract 114.01, Bradley County, Tennessee",6768,53.9,6.5
4280,1400000US47011011402,47011011402,"Census Tract 114.02, Bradley County, Tennessee",2062,63.6,6.0
4281,1400000US47011011500,47011011500,"Census Tract 115, Bradley County, Tennessee",6715,53.3,11.8
4282,1400000US47011011601,47011011601,"Census Tract 116.01, Bradley County, Tennessee",3952,52.7,13.9
4283,1400000US47011011602,47011011602,"Census Tract 116.02, Bradley County, Tennessee",4248,48.6,8.3
4284,1400000US47013950100,47013950100,"Census Tract 9501, Campbell County, Tennessee",2395,36.8,21.9
4285,1400000US47013950200,47013950200,"Census Tract 9502, Campbell County, Tennessee",1950,37.9,14.2
4286,1400000US47013950300,47013950300,"Census Tract 9503, Campbell County, Tennessee",1458,34.5,7.4
4287,1400000US47013950400,47013950400,"Census Tract 9504, Campbell County, Tennessee",4051,48.5,8.1
4288,1400000US47013950500,47013950500,"Census Tract 9505, Campbell County, Tennessee",4478,49.0,6.9
4289,1400000US47013950600,47013950600,"Census Tract 9506, Campbell County, Tennessee",3555,36.6,14.0
4290,1400000US47013950700,47013950700,"Census Tract 9507, Campbell County, Tennessee",3956,38.0,10.9
4291,1400000US47013950800,47013950800,"Census Tract 9508, Campbell County, Tennessee",1965,40.0,4.8
4292,1400000US47013950900,47013950900,"Census Tract 9509, Campbell County, Tennessee",2395,38.4,5.4
4293,1400000US47013951000,47013951000,"Census Tract 9510, Campbell County, Tennessee",2249,45.4,11.5
4294,1400000US47013951100,47013951100,"Census Tract 9511, Campbell County, Tennessee",4562,45.7,7.4
4295,1400000US47015960100,47015960100,"Census Tract 9601, Cannon County, Tennessee",3224,51.2,6.6
4296,1400000US47015960200,47015960200,"Census Tract 9602, Cannon County, Tennessee",5015,50.2,17.5
4297,1400000US47015960300,47015960300,"Census Tract 9603, Cannon County, Tennessee",2929,53.0,11.3
4298,1400000US47017962000,47017962000,"Census Tract 9620, Carroll County, Tennessee",3648,43.6,8.5
4299,1400000US47017962100,47017962100,"Census Tract 9621, Carroll County, Tennessee",5556,40.4,14.0
4300,1400000US47017962201,47017962201,"Census Tract 9622.01, Carroll County, Tennessee",2289,47.0,10.3
4301,1400000US47017962202,47017962202,"Census Tract 9622.02, Carroll County, Tennessee",3763,52.6,8.2
4302,1400000US47017962300,47017962300,"Census Tract 9623, Carroll County, Tennessee",3822,51.8,10.6
4303,1400000US47017962400,47017962400,"Census Tract 9624, Carroll County, Tennessee",2135,45.2,19.5
4304,1400000US47017962500,47017962500,"Census Tract 9625, Carroll County, Tennessee",1785,48.3,11.0
4305,1400000US47017980100,47017980100,"Census Tract 9801, Carroll County, Tennessee",0,-,-
4306,1400000US47019070100,47019070100,"Census Tract 701, Carter County, Tennessee",1795,28.2,13.3
4307,1400000US47019070200,47019070200,"Census Tract 702, Carter County, Tennessee",3469,57.6,4.1
4308,1400000US47019070300,47019070300,"Census Tract 703, Carter County, Tennessee",4680,39.7,12.4
4309,1400000US47019070400,47019070400,"Census Tract 704, Carter County, Tennessee",1618,45.4,10.6
4310,1400000US47019070500,47019070500,"Census Tract 705, Carter County, Tennessee",3342,50.8,4.6
4311,1400000US47019070600,47019070600,"Census Tract 706, Carter County, Tennessee",2160,53.6,10.1
4312,1400000US47019070700,47019070700,"Census Tract 707, Carter County, Tennessee",2627,53.1,3.6
4313,1400000US47019070800,47019070800,"Census Tract 708, Carter County, Tennessee",2244,57.2,5.6
4314,1400000US47019070900,47019070900,"Census Tract 709, Carter County, Tennessee",3154,56.9,7.8
4315,1400000US47019071000,47019071000,"Census Tract 710, Carter County, Tennessee",2478,59.3,7.8
4316,1400000US47019071100,47019071100,"Census Tract 711, Carter County, Tennessee",1487,50.9,4.8
4317,1400000US47019071200,47019071200,"Census Tract 712, Carter County, Tennessee",3210,51.3,11.0
4318,1400000US47019071300,47019071300,"Census Tract 713, Carter County, Tennessee",5957,51.0,8.1
4319,1400000US47019071400,47019071400,"Census Tract 714, Carter County, Tennessee",2670,46.0,9.1
4320,1400000US47019071500,47019071500,"Census Tract 715, Carter County, Tennessee",1803,39.1,10.2
4321,1400000US47019071600,47019071600,"Census Tract 716, Carter County, Tennessee",1176,45.5,9.9
4322,1400000US47019071700,47019071700,"Census Tract 717, Carter County, Tennessee",3258,43.0,10.1
4323,1400000US47021070102,47021070102,"Census Tract 701.02, Cheatham County, Tennessee",3419,52.6,10.2
4324,1400000US47021070103,47021070103,"Census Tract 701.03, Cheatham County, Tennessee",3138,56.3,12.7
4325,1400000US47021070104,47021070104,"Census Tract 701.04, Cheatham County, Tennessee",4274,61.4,7.1
4326,1400000US47021070201,47021070201,"Census Tract 702.01, Cheatham County, Tennessee",3239,70.6,3.8
4327,1400000US47021070202,47021070202,"Census Tract 702.02, Cheatham County, Tennessee",3592,56.9,8.5
4328,1400000US47021070203,47021070203,"Census Tract 702.03, Cheatham County, Tennessee",2754,58.6,5.6
4329,1400000US47021070300,47021070300,"Census Tract 703, Cheatham County, Tennessee",2803,50.8,7.4
4330,1400000US47021070401,47021070401,"Census Tract 704.01, Cheatham County, Tennessee",1987,59.7,4.4
4331,1400000US47021070402,47021070402,"Census Tract 704.02, Cheatham County, Tennessee",5912,64.7,8.7
4332,1400000US47023970100,47023970100,"Census Tract 9701, Chester County, Tennessee",4797,52.0,6.9
4333,1400000US47023970200,47023970200,"Census Tract 9702, Chester County, Tennessee",4772,41.1,20.8
4334,1400000US47023970300,47023970300,"Census Tract 9703, Chester County, Tennessee",4577,60.7,13.4
4335,1400000US47025970100,47025970100,"Census Tract 9701, Claiborne County, Tennessee",2281,52.3,5.3
4336,1400000US47025970200,47025970200,"Census Tract 9702, Claiborne County, Tennessee",2501,43.8,10.0
4337,1400000US47025970300,47025970300,"Census Tract 9703, Claiborne County, Tennessee",3519,40.6,5.6
4338,1400000US47025970400,47025970400,"Census Tract 9704, Claiborne County, Tennessee",612,30.4,18.1
4339,1400000US47025970500,47025970500,"Census Tract 9705, Claiborne County, Tennessee",2278,44.7,6.6
4340,1400000US47025970600,47025970600,"Census Tract 9706, Claiborne County, Tennessee",3679,56.1,9.8
4341,1400000US47025970700,47025970700,"Census Tract 9707, Claiborne County, Tennessee",4464,44.1,2.3
4342,1400000US47025970800,47025970800,"Census Tract 9708, Claiborne County, Tennessee",3039,43.0,13.4
4343,1400000US47025970900,47025970900,"Census Tract 9709, Claiborne County, Tennessee",3927,42.7,11.2
4344,1400000US47027955000,47027955000,"Census Tract 9550, Clay County, Tennessee",4297,39.7,8.1
4345,1400000US47027955100,47027955100,"Census Tract 9551, Clay County, Tennessee",2206,47.9,5.8
4346,1400000US47029920100,47029920100,"Census Tract 9201, Cocke County, Tennessee",3117,47.9,4.8
4347,1400000US47029920200,47029920200,"Census Tract 9202, Cocke County, Tennessee",4528,47.1,11.5
4348,1400000US47029920300,47029920300,"Census Tract 9203, Cocke County, Tennessee",3378,46.3,10.9
4349,1400000US47029920400,47029920400,"Census Tract 9204, Cocke County, Tennessee",1579,31.5,21.5
4350,1400000US47029920501,47029920501,"Census Tract 9205.01, Cocke County, Tennessee",4943,48.5,13.4
4351,1400000US47029920502,47029920502,"Census Tract 9205.02, Cocke County, Tennessee",4503,59.9,8.6
4352,1400000US47029920600,47029920600,"Census Tract 9206, Cocke County, Tennessee",3492,49.7,9.5
4353,1400000US47029920700,47029920700,"Census Tract 9207, Cocke County, Tennessee",3301,46.9,14.5
4354,1400000US47029980100,47029980100,"Census Tract 9801, Cocke County, Tennessee",0,-,-
4355,1400000US47031970100,47031970100,"Census Tract 9701, Coffee County, Tennessee",3105,51.9,5.9
4356,1400000US47031970200,47031970200,"Census Tract 9702, Coffee County, Tennessee",5044,54.1,9.9
4357,1400000US47031970300,47031970300,"Census Tract 9703, Coffee County, Tennessee",1453,51.5,8.7
4358,1400000US47031970400,47031970400,"Census Tract 9704, Coffee County, Tennessee",4854,51.4,6.1
4359,1400000US47031970500,47031970500,"Census Tract 9705, Coffee County, Tennessee",4521,55.0,7.7
4360,1400000US47031970600,47031970600,"Census Tract 9706, Coffee County, Tennessee",3390,45.8,13.9
4361,1400000US47031970700,47031970700,"Census Tract 9707, Coffee County, Tennessee",3133,49.7,7.0
4362,1400000US47031970801,47031970801,"Census Tract 9708.01, Coffee County, Tennessee",3448,53.9,6.4
4363,1400000US47031970802,47031970802,"Census Tract 9708.02, Coffee County, Tennessee",5336,51.8,10.8
4364,1400000US47031970900,47031970900,"Census Tract 9709, Coffee County, Tennessee",2866,48.3,14.1
4365,1400000US47031971000,47031971000,"Census Tract 9710, Coffee County, Tennessee",4986,53.2,7.6
4366,1400000US47031980100,47031980100,"Census Tract 9801, Coffee County, Tennessee",0,-,-
4367,1400000US47033961000,47033961000,"Census Tract 9610, Crockett County, Tennessee",1795,50.6,10.0
4368,1400000US47033961100,47033961100,"Census Tract 9611, Crockett County, Tennessee",2934,48.7,10.5
4369,1400000US47033961200,47033961200,"Census Tract 9612, Crockett County, Tennessee",1629,47.9,8.4
4370,1400000US47033961300,47033961300,"Census Tract 9613, Crockett County, Tennessee",2013,48.3,5.0
4371,1400000US47033961400,47033961400,"Census Tract 9614, Crockett County, Tennessee",2979,56.2,4.1
4372,1400000US47035970101,47035970101,"Census Tract 9701.01, Cumberland County, Tennessee",3587,16.6,12.2
4373,1400000US47035970102,47035970102,"Census Tract 9701.02, Cumberland County, Tennessee",5789,29.9,10.3
4374,1400000US47035970200,47035970200,"Census Tract 9702, Cumberland County, Tennessee",5238,51.5,5.2
4375,1400000US47035970301,47035970301,"Census Tract 9703.01, Cumberland County, Tennessee",2519,51.3,11.9
4376,1400000US47035970302,47035970302,"Census Tract 9703.02, Cumberland County, Tennessee",3773,40.1,12.4
4377,1400000US47035970400,47035970400,"Census Tract 9704, Cumberland County, Tennessee",4505,43.8,9.6
4378,1400000US47035970501,47035970501,"Census Tract 9705.01, Cumberland County, Tennessee",2130,51.9,8.0
4379,1400000US47035970502,47035970502,"Census Tract 9705.02, Cumberland County, Tennessee",3181,41.8,12.0
4380,1400000US47035970601,47035970601,"Census Tract 9706.01, Cumberland County, Tennessee",3948,51.4,2.5
4381,1400000US47035970602,47035970602,"Census Tract 9706.02, Cumberland County, Tennessee",2991,44.2,5.8
4382,1400000US47035970603,47035970603,"Census Tract 9706.03, Cumberland County, Tennessee",1884,51.8,8.4
4383,1400000US47035970701,47035970701,"Census Tract 9707.01, Cumberland County, Tennessee",1871,41.1,7.2
4384,1400000US47035970702,47035970702,"Census Tract 9707.02, Cumberland County, Tennessee",3394,40.9,12.6
4385,1400000US47035970800,47035970800,"Census Tract 9708, Cumberland County, Tennessee",3303,47.1,12.1
4386,1400000US47037010103,47037010103,"Census Tract 101.03, Davidson County, Tennessee",2086,60.4,4.6
4387,1400000US47037010104,47037010104,"Census Tract 101.04, Davidson County, Tennessee",2520,60.8,3.8
4388,1400000US47037010105,47037010105,"Census Tract 101.05, Davidson County, Tennessee",3752,55.3,10.1
4389,1400000US47037010106,47037010106,"Census Tract 101.06, Davidson County, Tennessee",2368,59.4,5.4
4390,1400000US47037010201,47037010201,"Census Tract 102.01, Davidson County, Tennessee",3570,56.5,8.6
4391,1400000US47037010202,47037010202,"Census Tract 102.02, Davidson County, Tennessee",2910,62.9,3.4
4392,1400000US47037010301,47037010301,"Census Tract 103.01, Davidson County, Tennessee",3186,51.4,15.7
4393,1400000US47037010302,47037010302,"Census Tract 103.02, Davidson County, Tennessee",1568,52.9,15.0
4394,1400000US47037010303,47037010303,"Census Tract 103.03, Davidson County, Tennessee",4168,66.0,9.9
4395,1400000US47037010401,47037010401,"Census Tract 104.01, Davidson County, Tennessee",3879,67.0,9.9
4396,1400000US47037010402,47037010402,"Census Tract 104.02, Davidson County, Tennessee",4293,47.2,12.8
4397,1400000US47037010501,47037010501,"Census Tract 105.01, Davidson County, Tennessee",4583,56.3,10.2
4398,1400000US47037010502,47037010502,"Census Tract 105.02, Davidson County, Tennessee",3977,64.0,8.8
4399,1400000US47037010601,47037010601,"Census Tract 106.01, Davidson County, Tennessee",4406,64.9,8.5
4400,1400000US47037010602,47037010602,"Census Tract 106.02, Davidson County, Tennessee",2777,64.1,7.6
4401,1400000US47037010701,47037010701,"Census Tract 107.01, Davidson County, Tennessee",3273,53.3,16.3
4402,1400000US47037010702,47037010702,"Census Tract 107.02, Davidson County, Tennessee",2887,46.9,8.1
4403,1400000US47037010801,47037010801,"Census Tract 108.01, Davidson County, Tennessee",3712,66.1,2.5
4404,1400000US47037010802,47037010802,"Census Tract 108.02, Davidson County, Tennessee",3093,56.2,2.7
4405,1400000US47037010901,47037010901,"Census Tract 109.01, Davidson County, Tennessee",2383,65.0,7.8
4406,1400000US47037010903,47037010903,"Census Tract 109.03, Davidson County, Tennessee",3574,61.2,12.1
4407,1400000US47037010904,47037010904,"Census Tract 109.04, Davidson County, Tennessee",2300,49.3,25.0
4408,1400000US47037011001,47037011001,"Census Tract 110.01, Davidson County, Tennessee",4214,51.4,18.9
4409,1400000US47037011002,47037011002,"Census Tract 110.02, Davidson County, Tennessee",2246,64.1,10.1
4410,1400000US47037011100,47037011100,"Census Tract 111, Davidson County, Tennessee",3749,60.2,10.5
4411,1400000US47037011200,47037011200,"Census Tract 112, Davidson County, Tennessee",3289,64.2,8.7
4412,1400000US47037011300,47037011300,"Census Tract 113, Davidson County, Tennessee",3968,61.1,8.9
4413,1400000US47037011400,47037011400,"Census Tract 114, Davidson County, Tennessee",4003,63.7,11.3
4414,1400000US47037011500,47037011500,"Census Tract 115, Davidson County, Tennessee",3142,65.9,5.5
4415,1400000US47037011600,47037011600,"Census Tract 116, Davidson County, Tennessee",4259,67.0,4.9
4416,1400000US47037011700,47037011700,"Census Tract 117, Davidson County, Tennessee",5574,68.5,5.9
4417,1400000US47037011800,47037011800,"Census Tract 118, Davidson County, Tennessee",2019,60.7,12.9
4418,1400000US47037011900,47037011900,"Census Tract 119, Davidson County, Tennessee",1843,67.3,8.2
4419,1400000US47037012100,47037012100,"Census Tract 121, Davidson County, Tennessee",2135,73.1,4.8
4420,1400000US47037012200,47037012200,"Census Tract 122, Davidson County, Tennessee",1702,73.5,4.7
4421,1400000US47037012600,47037012600,"Census Tract 126, Davidson County, Tennessee",1620,63.3,14.8
4422,1400000US47037012701,47037012701,"Census Tract 127.01, Davidson County, Tennessee",4154,49.6,19.7
4423,1400000US47037012702,47037012702,"Census Tract 127.02, Davidson County, Tennessee",2106,53.1,10.6
4424,1400000US47037012801,47037012801,"Census Tract 128.01, Davidson County, Tennessee",4119,44.6,18.6
4425,1400000US47037012802,47037012802,"Census Tract 128.02, Davidson County, Tennessee",3365,32.0,7.3
4426,1400000US47037013000,47037013000,"Census Tract 130, Davidson County, Tennessee",1332,0.0,-
4427,1400000US47037013100,47037013100,"Census Tract 131, Davidson County, Tennessee",1994,51.5,4.5
4428,1400000US47037013201,47037013201,"Census Tract 132.01, Davidson County, Tennessee",2693,59.0,4.1
4429,1400000US47037013202,47037013202,"Census Tract 132.02, Davidson County, Tennessee",2986,64.9,8.0
4430,1400000US47037013300,47037013300,"Census Tract 133, Davidson County, Tennessee",3168,70.2,7.3
4431,1400000US47037013400,47037013400,"Census Tract 134, Davidson County, Tennessee",3805,82.0,3.2
4432,1400000US47037013500,47037013500,"Census Tract 135, Davidson County, Tennessee",1546,72.3,11.6
4433,1400000US47037013601,47037013601,"Census Tract 136.01, Davidson County, Tennessee",2830,51.3,16.8
4434,1400000US47037013602,47037013602,"Census Tract 136.02, Davidson County, Tennessee",1925,35.3,16.6
4435,1400000US47037013700,47037013700,"Census Tract 137, Davidson County, Tennessee",4550,47.7,15.2
4436,1400000US47037013800,47037013800,"Census Tract 138, Davidson County, Tennessee",1377,52.4,17.7
4437,1400000US47037013900,47037013900,"Census Tract 139, Davidson County, Tennessee",1327,51.3,16.5
4438,1400000US47037014200,47037014200,"Census Tract 142, Davidson County, Tennessee",1936,43.5,18.4
